,ID,identifiant_individu,time_strat,time_end,identifiant_capteur,LSM_csv_filename
3974,3974,72057594043264613,2020-05-02 16:56:20.3156,2020-05-02 16:56:20.3156,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3975,3975,72057594043263875,2020-05-02 16:56:20.4484,2020-05-02 16:56:20.4484,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3976,3976,72057594043264613,2020-05-02 16:56:20.4484,2020-05-02 16:56:20.4484,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3977,3977,72057594043263875,2020-05-02 16:56:20.5490,2020-05-02 16:56:20.5490,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3978,3978,72057594043264613,2020-05-02 16:56:20.5490,2020-05-02 16:56:20.5490,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3979,3979,72057594043263875,2020-05-02 16:56:20.6814,2020-05-02 16:56:20.6814,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3980,3980,72057594043264613,2020-05-02 16:56:20.6814,2020-05-02 16:56:20.6814,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3981,3981,72057594043263875,2020-05-02 16:56:20.7816,2020-05-02 16:56:20.7816,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3982,3982,72057594043264613,2020-05-02 16:56:20.7816,2020-05-02 16:56:20.7816,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3983,3983,72057594043263875,2020-05-02 16:56:20.8812,2020-05-02 16:56:20.8812,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3984,3984,72057594043264613,2020-05-02 16:56:20.8812,2020-05-02 16:56:20.8812,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3985,3985,72057594043263875,2020-05-02 16:56:20.9815,2020-05-02 16:56:20.9815,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3986,3986,72057594043264613,2020-05-02 16:56:20.9825,2020-05-02 16:56:20.9825,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3987,3987,72057594043263875,2020-05-02 16:56:21.1155,2020-05-02 16:56:21.1155,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3988,3988,72057594043264613,2020-05-02 16:56:21.1155,2020-05-02 16:56:21.1155,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3989,3989,72057594043263875,2020-05-02 16:56:21.2158,2020-05-02 16:56:21.2158,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3990,3990,72057594043264613,2020-05-02 16:56:21.2158,2020-05-02 16:56:21.2158,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3991,3991,72057594043263875,2020-05-02 16:56:21.3158,2020-05-02 16:56:21.3158,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3992,3992,72057594043264613,2020-05-02 16:56:21.3158,2020-05-02 16:56:21.3158,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3993,3993,72057594043263875,2020-05-02 16:56:21.4161,2020-05-02 16:56:21.4161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3994,3994,72057594043264613,2020-05-02 16:56:21.4161,2020-05-02 16:56:21.4161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3995,3995,72057594043263875,2020-05-02 16:56:21.5154,2020-05-02 16:56:21.5154,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3996,3996,72057594043264613,2020-05-02 16:56:21.5154,2020-05-02 16:56:21.5154,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3997,3997,72057594043263875,2020-05-02 16:56:21.6157,2020-05-02 16:56:21.6157,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
3998,3998,72057594043264613,2020-05-02 16:56:21.6157,2020-05-02 16:56:21.6157,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
3999,3999,72057594043263875,2020-05-02 16:56:21.7159,2020-05-02 16:56:21.7159,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4000,4000,72057594043264613,2020-05-02 16:56:21.7159,2020-05-02 16:56:21.7159,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4001,4001,72057594043263875,2020-05-02 16:56:21.8156,2020-05-02 16:56:21.8156,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4002,4002,72057594043264613,2020-05-02 16:56:21.8156,2020-05-02 16:56:21.8156,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4003,4003,72057594043263875,2020-05-02 16:56:21.9484,2020-05-02 16:56:21.9484,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4004,4004,72057594043264613,2020-05-02 16:56:21.9484,2020-05-02 16:56:21.9484,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4005,4005,72057594043263875,2020-05-02 16:56:22.0487,2020-05-02 16:56:22.0487,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4006,4006,72057594043264613,2020-05-02 16:56:22.0487,2020-05-02 16:56:22.0487,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4007,4007,72057594043263875,2020-05-02 16:56:22.1817,2020-05-02 16:56:22.1817,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4008,4008,72057594043264613,2020-05-02 16:56:22.1817,2020-05-02 16:56:22.1817,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4009,4009,72057594043263875,2020-05-02 16:56:22.2822,2020-05-02 16:56:22.2822,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4010,4010,72057594043264613,2020-05-02 16:56:22.2822,2020-05-02 16:56:22.2822,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4011,4011,72057594043263875,2020-05-02 16:56:22.3826,2020-05-02 16:56:22.3826,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4012,4012,72057594043264613,2020-05-02 16:56:22.3826,2020-05-02 16:56:22.3826,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4013,4013,72057594043263875,2020-05-02 16:56:22.4822,2020-05-02 16:56:22.4822,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4014,4014,72057594043264613,2020-05-02 16:56:22.4822,2020-05-02 16:56:22.4822,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4015,4015,72057594043263875,2020-05-02 16:56:22.5834,2020-05-02 16:56:22.5834,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4016,4016,72057594043264613,2020-05-02 16:56:22.5834,2020-05-02 16:56:22.5834,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4017,4017,72057594043263875,2020-05-02 16:56:22.6821,2020-05-02 16:56:22.6821,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4018,4018,72057594043264613,2020-05-02 16:56:22.6821,2020-05-02 16:56:22.6821,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4019,4019,72057594043263875,2020-05-02 16:56:22.7822,2020-05-02 16:56:22.7822,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4020,4020,72057594043264613,2020-05-02 16:56:22.7822,2020-05-02 16:56:22.7822,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4021,4021,72057594043263875,2020-05-02 16:56:22.9165,2020-05-02 16:56:22.9165,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4022,4022,72057594043264613,2020-05-02 16:56:22.9165,2020-05-02 16:56:22.9165,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4023,4023,72057594043263875,2020-05-02 16:56:23.0161,2020-05-02 16:56:23.0161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4024,4024,72057594043264613,2020-05-02 16:56:23.0161,2020-05-02 16:56:23.0161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4025,4025,72057594043263875,2020-05-02 16:56:23.1161,2020-05-02 16:56:23.1161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4026,4026,72057594043264613,2020-05-02 16:56:23.1161,2020-05-02 16:56:23.1161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4027,4027,72057594043263875,2020-05-02 16:56:23.2161,2020-05-02 16:56:23.2161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4028,4028,72057594043264613,2020-05-02 16:56:23.2161,2020-05-02 16:56:23.2161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4029,4029,72057594043263875,2020-05-02 16:56:23.3174,2020-05-02 16:56:23.3174,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4030,4030,72057594043264613,2020-05-02 16:56:23.3174,2020-05-02 16:56:23.3174,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4031,4031,72057594043263875,2020-05-02 16:56:23.4167,2020-05-02 16:56:23.4167,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4032,4032,72057594043264613,2020-05-02 16:56:23.4167,2020-05-02 16:56:23.4167,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4033,4033,72057594043263875,2020-05-02 16:56:23.5501,2020-05-02 16:56:23.5501,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4034,4034,72057594043264613,2020-05-02 16:56:23.5501,2020-05-02 16:56:23.5501,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4035,4035,72057594043263875,2020-05-02 16:56:23.6509,2020-05-02 16:56:23.6509,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4036,4036,72057594043264613,2020-05-02 16:56:23.6509,2020-05-02 16:56:23.6509,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4037,4037,72057594043263875,2020-05-02 16:56:23.7500,2020-05-02 16:56:23.7500,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4038,4038,72057594043264613,2020-05-02 16:56:23.7500,2020-05-02 16:56:23.7500,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4039,4039,72057594043263875,2020-05-02 16:56:23.8825,2020-05-02 16:56:23.8825,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4040,4040,72057594043264613,2020-05-02 16:56:23.8825,2020-05-02 16:56:23.8825,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4041,4041,72057594043263875,2020-05-02 16:56:23.9835,2020-05-02 16:56:23.9835,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4042,4042,72057594043264613,2020-05-02 16:56:23.9835,2020-05-02 16:56:23.9835,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4043,4043,72057594043263875,2020-05-02 16:56:24.0830,2020-05-02 16:56:24.0830,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4044,4044,72057594043264613,2020-05-02 16:56:24.0830,2020-05-02 16:56:24.0830,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4045,4045,72057594043263875,2020-05-02 16:56:24.1842,2020-05-02 16:56:24.1842,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4046,4046,72057594043264613,2020-05-02 16:56:24.1842,2020-05-02 16:56:24.1842,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4047,4047,72057594043263875,2020-05-02 16:56:24.2841,2020-05-02 16:56:24.2841,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4048,4048,72057594043264613,2020-05-02 16:56:24.2841,2020-05-02 16:56:24.2841,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4049,4049,72057594043263875,2020-05-02 16:56:24.3838,2020-05-02 16:56:24.3838,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4050,4050,72057594043264613,2020-05-02 16:56:24.3838,2020-05-02 16:56:24.3838,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4051,4051,72057594043263875,2020-05-02 16:56:24.5169,2020-05-02 16:56:24.5169,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4052,4052,72057594043264613,2020-05-02 16:56:24.5169,2020-05-02 16:56:24.5169,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4053,4053,72057594043263875,2020-05-02 16:56:24.6168,2020-05-02 16:56:24.6168,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4054,4054,72057594043264613,2020-05-02 16:56:24.6168,2020-05-02 16:56:24.6168,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4055,4055,72057594043263875,2020-05-02 16:56:24.7174,2020-05-02 16:56:24.7174,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4056,4056,72057594043264613,2020-05-02 16:56:24.7174,2020-05-02 16:56:24.7174,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4057,4057,72057594043263875,2020-05-02 16:56:24.8174,2020-05-02 16:56:24.8174,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4058,4058,72057594043264613,2020-05-02 16:56:24.8174,2020-05-02 16:56:24.8174,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4059,4059,72057594043263875,2020-05-02 16:56:24.9171,2020-05-02 16:56:24.9171,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4060,4060,72057594043264613,2020-05-02 16:56:24.9171,2020-05-02 16:56:24.9171,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4061,4061,72057594043263875,2020-05-02 16:56:25.0173,2020-05-02 16:56:25.0173,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4062,4062,72057594043264613,2020-05-02 16:56:25.0173,2020-05-02 16:56:25.0173,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4063,4063,72057594043263875,2020-05-02 16:56:25.1176,2020-05-02 16:56:25.1176,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4064,4064,72057594043264613,2020-05-02 16:56:25.1176,2020-05-02 16:56:25.1176,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4065,4065,72057594043263875,2020-05-02 16:56:25.2177,2020-05-02 16:56:25.2177,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4066,4066,72057594043264613,2020-05-02 16:56:25.2177,2020-05-02 16:56:25.2177,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4067,4067,72057594043263875,2020-05-02 16:56:25.3175,2020-05-02 16:56:25.3175,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4068,4068,72057594043264613,2020-05-02 16:56:25.3185,2020-05-02 16:56:25.3185,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4069,4069,72057594043263875,2020-05-02 16:56:25.4179,2020-05-02 16:56:25.4179,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4070,4070,72057594043264613,2020-05-02 16:56:25.4179,2020-05-02 16:56:25.4179,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4071,4071,72057594043263875,2020-05-02 16:56:25.5181,2020-05-02 16:56:25.5181,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4072,4072,72057594043264613,2020-05-02 16:56:25.5181,2020-05-02 16:56:25.5181,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4073,4073,72057594043263875,2020-05-02 16:56:25.6188,2020-05-02 16:56:25.6188,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4074,4074,72057594043264613,2020-05-02 16:56:25.6188,2020-05-02 16:56:25.6188,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4075,4075,72057594043263875,2020-05-02 16:56:25.7191,2020-05-02 16:56:25.7191,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4076,4076,72057594043264613,2020-05-02 16:56:25.7191,2020-05-02 16:56:25.7191,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4077,4077,72057594043263875,2020-05-02 16:56:25.8530,2020-05-02 16:56:25.8530,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4078,4078,72057594043264613,2020-05-02 16:56:25.8530,2020-05-02 16:56:25.8530,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4079,4079,72057594043263875,2020-05-02 16:56:25.9856,2020-05-02 16:56:25.9856,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4080,4080,72057594043264613,2020-05-02 16:56:25.9856,2020-05-02 16:56:25.9856,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4081,4081,72057594043263875,2020-05-02 16:56:26.1148,2020-05-02 16:56:26.1148,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4082,4082,72057594043264613,2020-05-02 16:56:26.1148,2020-05-02 16:56:26.1148,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4083,4083,72057594043263875,2020-05-02 16:56:26.2154,2020-05-02 16:56:26.2154,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4084,4084,72057594043264613,2020-05-02 16:56:26.2154,2020-05-02 16:56:26.2154,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4085,4085,72057594043263875,2020-05-02 16:56:26.3159,2020-05-02 16:56:26.3159,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4086,4086,72057594043264613,2020-05-02 16:56:26.3159,2020-05-02 16:56:26.3159,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4087,4087,72057594043263875,2020-05-02 16:56:26.4488,2020-05-02 16:56:26.4488,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4088,4088,72057594043264613,2020-05-02 16:56:26.4488,2020-05-02 16:56:26.4488,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4089,4089,72057594043263875,2020-05-02 16:56:26.5487,2020-05-02 16:56:26.5487,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4090,4090,72057594043264613,2020-05-02 16:56:26.5487,2020-05-02 16:56:26.5487,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4091,4091,72057594043263875,2020-05-02 16:56:26.6506,2020-05-02 16:56:26.6506,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4092,4092,72057594043264613,2020-05-02 16:56:26.6506,2020-05-02 16:56:26.6506,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4093,4093,72057594043263875,2020-05-02 16:56:26.7835,2020-05-02 16:56:26.7835,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4094,4094,72057594043264613,2020-05-02 16:56:26.7835,2020-05-02 16:56:26.7835,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4095,4095,72057594043263875,2020-05-02 16:56:26.9151,2020-05-02 16:56:26.9151,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4096,4096,72057594043264613,2020-05-02 16:56:26.9151,2020-05-02 16:56:26.9151,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4097,4097,72057594043263875,2020-05-02 16:56:27.0161,2020-05-02 16:56:27.0161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4098,4098,72057594043264613,2020-05-02 16:56:27.0161,2020-05-02 16:56:27.0161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4099,4099,72057594043263875,2020-05-02 16:56:27.1158,2020-05-02 16:56:27.1158,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4100,4100,72057594043264613,2020-05-02 16:56:27.1158,2020-05-02 16:56:27.1158,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4101,4101,72057594043263875,2020-05-02 16:56:27.2161,2020-05-02 16:56:27.2161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4102,4102,72057594043264613,2020-05-02 16:56:27.2161,2020-05-02 16:56:27.2161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4103,4103,72057594043263875,2020-05-02 16:56:27.3157,2020-05-02 16:56:27.3157,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4104,4104,72057594043264613,2020-05-02 16:56:27.3157,2020-05-02 16:56:27.3157,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4105,4105,72057594043263875,2020-05-02 16:56:27.4161,2020-05-02 16:56:27.4161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4106,4106,72057594043264613,2020-05-02 16:56:27.4161,2020-05-02 16:56:27.4161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4107,4107,72057594043263875,2020-05-02 16:56:27.5155,2020-05-02 16:56:27.5155,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4108,4108,72057594043264613,2020-05-02 16:56:27.5165,2020-05-02 16:56:27.5165,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4109,4109,72057594043263875,2020-05-02 16:56:27.6157,2020-05-02 16:56:27.6157,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4110,4110,72057594043264613,2020-05-02 16:56:27.6157,2020-05-02 16:56:27.6157,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4111,4111,72057594043263875,2020-05-02 16:56:27.7165,2020-05-02 16:56:27.7165,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4112,4112,72057594043264613,2020-05-02 16:56:27.7165,2020-05-02 16:56:27.7165,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4113,4113,72057594043263875,2020-05-02 16:56:27.8165,2020-05-02 16:56:27.8165,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4114,4114,72057594043264613,2020-05-02 16:56:27.8165,2020-05-02 16:56:27.8165,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4115,4115,72057594043263875,2020-05-02 16:56:27.9161,2020-05-02 16:56:27.9161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4116,4116,72057594043264613,2020-05-02 16:56:27.9161,2020-05-02 16:56:27.9161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4117,4117,72057594043263875,2020-05-02 16:56:28.0161,2020-05-02 16:56:28.0161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4118,4118,72057594043264613,2020-05-02 16:56:28.0161,2020-05-02 16:56:28.0161,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4119,4119,72057594043263875,2020-05-02 16:56:28.1494,2020-05-02 16:56:28.1494,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4120,4120,72057594043264613,2020-05-02 16:56:28.1494,2020-05-02 16:56:28.1494,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4121,4121,72057594043263875,2020-05-02 16:56:28.2491,2020-05-02 16:56:28.2491,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4122,4122,72057594043264613,2020-05-02 16:56:28.2501,2020-05-02 16:56:28.2501,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4123,4123,72057594043263875,2020-05-02 16:56:28.3494,2020-05-02 16:56:28.3494,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4124,4124,72057594043264613,2020-05-02 16:56:28.3494,2020-05-02 16:56:28.3494,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4125,4125,72057594043263875,2020-05-02 16:56:28.4815,2020-05-02 16:56:28.4815,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4126,4126,72057594043264613,2020-05-02 16:56:28.4815,2020-05-02 16:56:28.4815,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4127,4127,72057594043263875,2020-05-02 16:56:28.5820,2020-05-02 16:56:28.5820,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4128,4128,72057594043264613,2020-05-02 16:56:28.5820,2020-05-02 16:56:28.5820,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4129,4129,72057594043263875,2020-05-02 16:56:28.7154,2020-05-02 16:56:28.7154,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4130,4130,72057594043264613,2020-05-02 16:56:28.7154,2020-05-02 16:56:28.7154,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4131,4131,72057594043263875,2020-05-02 16:56:28.8152,2020-05-02 16:56:28.8152,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4132,4132,72057594043264613,2020-05-02 16:56:28.8152,2020-05-02 16:56:28.8152,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4133,4133,72057594043263875,2020-05-02 16:56:28.9152,2020-05-02 16:56:28.9152,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4134,4134,72057594043264613,2020-05-02 16:56:28.9152,2020-05-02 16:56:28.9152,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4135,4135,72057594043263875,2020-05-02 16:56:29.0160,2020-05-02 16:56:29.0160,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4136,4136,72057594043264613,2020-05-02 16:56:29.0160,2020-05-02 16:56:29.0160,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4137,4137,72057594043263875,2020-05-02 16:56:29.1151,2020-05-02 16:56:29.1151,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4138,4138,72057594043264613,2020-05-02 16:56:29.1151,2020-05-02 16:56:29.1151,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4139,4139,72057594043263875,2020-05-02 16:56:29.2157,2020-05-02 16:56:29.2157,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4140,4140,72057594043264613,2020-05-02 16:56:29.2157,2020-05-02 16:56:29.2157,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4141,4141,72057594043263875,2020-05-02 16:56:29.3158,2020-05-02 16:56:29.3158,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4142,4142,72057594043264613,2020-05-02 16:56:29.3158,2020-05-02 16:56:29.3158,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4143,4143,72057594043263875,2020-05-02 16:56:29.4154,2020-05-02 16:56:29.4154,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4144,4144,72057594043264613,2020-05-02 16:56:29.4154,2020-05-02 16:56:29.4154,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4145,4145,72057594043263875,2020-05-02 16:56:29.5476,2020-05-02 16:56:29.5476,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
4146,4146,72057594043264613,2020-05-02 16:56:29.5476,2020-05-02 16:56:29.5476,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043264613
4147,4147,72057594043263875,2020-05-02 16:56:29.6487,2020-05-02 16:56:29.6487,14,./LMS2020-05-02LMS/11142020-05-02_16h56_72057594043263875
